study_hours,sleep_hours,attendance,previous_score,stress_level,final_score
7.760182708294903,10.256789291593742,50.0,67.4385059626845,9,76.05526042189658
3.748874596980941,9.166515117969919,50.0,97.83903870300946,7,85.94570118560543
5.791607066874818,4.491393211281471,51.080424244356955,51.187200485219776,9,58.604969479920214
5.988060372565478,7.58072247409136,56.55633320191882,78.92197294391606,2,92.60225303872778
5.521347531647814,7.000839988509543,50.0,78.30234495336732,10,67.92262934223831
3.8993896923091595,8.239679666288144,76.24344729912708,100.0,10,87.58498314474963
3.656753264123897,5.882531848772417,50.0,53.84303769652171,1,69.39765964079673
4.9488918580171095,5.740587441938992,54.363418511392425,60.61022809744845,2,70.94087095668937
7.345458038518729,5.9858939270595855,77.64050525598321,82.23883428748832,6,96.67371172484947
6.087200309188865,6.142107180702351,64.88497284338357,66.99604211197206,10,65.31842196048947
4.258771335827788,8.222986250213522,82.8669090565666,63.05423564902376,7,72.42035454651221
6.54339742129669,5.228198240276679,50.0,84.36267232484748,8,83.25162119749359
0.0,6.066079150061022,50.0,66.00147345544418,6,43.47066469981092
7.297531400744207,4.316481414247838,50.0,56.62211394427874,6,74.07708354565612
1.5205724424438007,8.51067673511856,50.0,80.89315232142971,3,71.82960205055166
4.275118117193736,8.90654514914671,50.0,75.6293201204179,9,69.18152511985588
2.7606602107477123,6.50938985370432,50.0,65.30730106591035,2,59.88910943949865
2.4106370485581885,6.553075952780166,50.0,64.59547721859968,5,64.30393448294868
7.321653574757039,7.679832853424346,78.11860841306157,56.27640092589155,3,94.49481302297522
4.064597597376217,9.211723011067384,60.17887039482048,80.87645282673013,1,90.08466164330132
5.693007763461432,7.612916121345876,50.0,64.59838274118438,2,80.80960338090081
4.906158842241632,5.953687086287328,50.0,58.45231144639495,6,68.37289535844496
5.954081654446243,4.571766142020339,50.0,50.716672492122186,10,63.775391090902815
5.15364378212051,5.327310606004769,50.0,75.88231536863255,1,77.89905080891013
2.4340155516228608,7.109829175468698,70.48011416838496,62.37125531630504,2,73.80934761346226
6.99253363889428,6.017008715198808,76.05933164395324,39.80987029016393,10,65.91029674473215
4.012486833677375,7.292451558986138,50.0,51.950968155339304,5,50.43718767488018
1.886836202680498,6.170613975645649,52.45542329031194,66.49604596511526,1,55.09017930263655
4.143769678068175,5.412780353058382,70.38879750529864,66.91693502624248,10,61.54927939175787
8.00151958126862,5.234452552820393,50.0,66.34686624444024,4,89.0670236320007
6.7004434842269855,9.343531764059843,77.1606796326766,64.25865832648658,5,94.0863254490953
4.302695731184282,8.333481623775464,50.0,47.86219415895383,5,66.17081239440992
4.301484591363143,9.595776927741937,50.0,56.88177213776423,5,81.39971402787201
4.356729897565235,7.809926351132654,78.41990017143311,87.75665479726152,10,78.67405160562457
9.153495967121682,6.355012887077741,59.59384032704184,85.54342190279598,9,91.24841522768948
5.763870904463107,8.985011383734907,73.7551982844992,78.66927673516076,9,81.75042469778155
5.8600832943821395,6.9503979979573485,50.0,77.34253906061002,5,87.31323676164261
7.060566908063684,7.331262655435529,50.0,83.57133862098237,6,80.0479502396593
5.477578318053027,6.935763431386722,84.67936565046318,53.1880789376185,8,78.1282575064331
4.481915708358594,3.0,50.0,70.49392550135423,7,57.6879874647696
4.607300301830043,9.40710251844228,58.78115125828447,53.195992740295594,6,64.60555197767636
4.856797481171872,7.73650591893663,65.63467053722125,53.4562829535209,4,65.57916812331315
4.925555526980316,7.494734591302765,68.31677831544229,75.52097406620412,3,91.72363832208288
6.4552590872739595,6.907335906594159,73.08880778698241,84.20125658703813,4,89.41130166279736
5.103891771614599,7.2451417305791965,50.0,67.09226298366193,3,76.15845733404586
6.465280154431158,6.104081596230628,62.86678990887964,94.73500648314253,8,80.41485268128295
4.838566839782835,7.924869028460907,54.58648770817888,73.17676490568304,6,83.51852399445657
5.157270380632181,5.039352483401301,50.0,58.348217013752325,6,62.69520880361966
1.0035986309357847,7.279102648705821,50.0,53.699071721894924,1,47.323931547698805
6.832655349404963,7.842360205856657,57.34791911910456,85.27197226277075,5,89.01708403313884
5.692976951795986,6.701996299265645,50.0,71.92688673609723,8,76.60530817433161
6.996020219719305,7.556301688706537,50.0,80.14071067254223,2,88.26483103668907
0.0,5.512998411648624,67.90746193437252,30.130551093201376,3,35.64329949322522
9.176749409561456,5.551259843656053,50.0,73.67008051520408,9,89.39006052835849
4.720820743689653,7.3550756815395895,50.0,62.323387172556444,4,71.95506431547572
7.216365633475033,8.017824481931576,50.0,49.09360696124703,10,60.65763043001134
2.9201881457489383,4.187701516747434,50.0,69.05976485577362,5,56.71701082581298
6.225547810125139,7.78303095266615,50.0,86.37720300481683,7,81.48093174611142
2.8931688736526877,6.185197749435495,50.0,100.0,5,72.09831428123857
3.7524620786083895,6.710790869038881,77.31709826754395,73.63228610983765,2,85.56472480235773
8.828062707733572,4.990723114652444,66.6580336801533,59.36280115057716,7,85.06721664138199
4.6186351984733065,5.722574139719938,50.0,58.457461652222996,6,60.4573966584982
5.434865746359446,8.449187988295467,64.33331384710704,84.44698543097799,9,78.44194378022691
6.740135461377508,7.049295060970319,50.0,55.04688821270662,2,86.20204332172051
5.991363775945209,6.425832397435662,54.59859744833697,79.33641069291644,2,83.32089802274606
5.3008378102871525,6.825267471053448,50.70771957007262,74.40521784939426,8,58.28958989191328
5.729922004932451,7.733817736996452,50.0,72.74652087824319,10,67.08937890401049
9.80683117047655,7.660741744245007,50.0,46.47822115178812,1,97.83824750215129
4.884762405932829,6.887459499404799,56.33905248334237,64.64562696660512,8,62.87688813252656
5.402198093429935,8.639438666345002,79.25215936340659,48.12763312963581,5,74.6898328508642
7.1013087920152245,8.45569395536,50.0,61.176288980248515,1,88.06720912385265
7.211051865915968,7.620058043695593,50.0,83.75707992280769,10,79.67542903146872
7.37406061112076,7.081917674365106,50.0,88.46586855033348,1,92.92901884008417
6.277460444058369,7.985981642679309,56.38787424647859,73.20922974236328,6,84.8662351154088
2.713990174539033,7.471401132701775,75.4205451532653,61.44489231349022,10,42.40519542556435
8.266863064602191,8.591200107708922,50.0,93.82148998540627,2,100.0
2.707309213962624,8.34934206510746,50.0,61.2461404936573,2,67.30018634699474
5.605270930478066,5.472619147873408,55.87952569028015,52.964702622864934,1,77.40646084987651
3.4914482999612844,5.37105524388744,50.0,80.44724451875175,1,63.736116096146645
4.871723306814015,5.948125683393886,54.19274200819332,76.8660106385456,4,76.72324351665802
5.657524820606961,8.464208035100382,50.0,61.86136133611239,5,72.2480801968687
5.642714430900546,4.635536504843132,50.0,71.50337844354351,4,81.09694843058506
5.84384150847057,7.59213608366199,78.74317433416348,76.6323998327766,6,88.48799582953691
8.227422538117294,7.543814636639442,50.0,73.05518261577724,8,78.56317159555869
5.90706860302796,8.743972088029288,68.90347939965832,76.88408432446872,2,85.99543174057509
4.511686729418702,7.270508035995832,59.51455408781782,62.414277076600385,1,74.84567120534685
6.928174336576714,4.985185914124149,50.0,77.89367566359398,2,90.8265204000203
7.378940977849281,5.560967559027816,82.95786907473638,70.26336756374923,10,86.77162604874687
2.544784369726015,5.227006717153263,50.0,62.9228421769547,6,52.25406083817397
6.194800139699716,6.193084050500289,63.741832040968774,66.31172856650088,4,81.40756528257963
6.402345484621796,6.7256476488641095,50.0,68.53147246113373,7,72.21538352390424
4.404872993280016,5.251837710668415,74.38139860652093,48.31932494408082,2,70.06341350680619
7.751413626623239,9.205992985978433,50.0,60.450111301451074,1,100.0
4.699888825934947,5.012077942071338,50.0,70.97358273389179,5,65.1799209991068
5.2511529069430845,9.01915513579372,50.0,49.735134469167214,9,64.48213321958146
4.65385635143226,8.77774454715901,50.0,60.70114507278129,6,65.46313708540227
5.031158095162935,8.347453824533552,63.752285260022326,100.0,6,94.04275537552697
2.8074498262095964,5.959350088754874,82.95125704559223,53.06112452768209,1,72.95939108952713
2.1198982348114113,7.513676318765352,50.0,64.24279131024356,1,69.1845576137665
8.189010126449944,5.083943299674074,50.0,57.49424082206903,4,90.52122804404371
3.3060773033633444,8.366360552550624,82.94284234251654,68.24694994069995,2,68.53480960220114
3.0172153010873854,6.889022827695596,75.79918530980555,57.776224852975304,3,72.4832201712589
0.6932197727925704,6.386019678119972,50.0,66.3513531506135,6,48.12431424696584
3.7220765046209956,5.164382730015596,50.0,59.221794472751604,10,49.86535488639245
2.3538204131850033,3.2837408220564748,50.0,85.82691724554738,1,66.87030463282696
8.284030320272738,5.442188714446366,73.63862090409438,71.2245555657932,10,84.08534874182094
7.019634178685268,8.66919729341936,56.15695401960628,54.955410145551696,2,88.94764830949657
3.6236993096445524,6.395749857287794,81.75978517358695,82.61194785749039,4,85.01268517245026
9.504871610688618,6.746006714327429,50.0,55.626000759548305,6,90.39825121708536
6.963530973983189,7.983331537432679,50.0,46.53879716632523,3,78.27504388458188
4.350337232982755,9.708503317174397,50.0,69.95436268850789,9,65.21305543387696
0.0011885702528537934,8.987506982418457,50.0,98.60896636509969,10,52.52531109004458
9.581885145181484,5.541497494275718,77.80977439688363,42.58503806626169,4,89.30498829492859
2.220855066472808,4.0861441428438905,56.397701861382515,50.035181176463546,7,51.11111989982427
1.7092025060862164,10.539421388650155,50.0,81.28788494741266,5,60.78619012070293
7.045140864019281,10.403487417489181,67.77905826102139,60.36517900582059,6,92.26141762767807
9.879504812678546,7.282680394643924,61.018416256545514,79.17922850869815,9,99.65930307833092
7.768545637021036,5.094267631627268,50.0,57.43766639587079,9,66.35437205116789
6.12781824010472,8.444839800840908,50.0,72.12943266113764,6,80.86079744372307
6.189508683330572,6.838024470981085,50.0,96.16710888078232,2,100.0
6.706831117560616,6.830528315340084,55.89109819597184,52.08115529467194,9,65.14487513150344
6.5178571795735305,8.341688264657694,50.0,85.35641215205956,2,100.0
5.562382847938752,7.501562120309948,50.0,80.1956019494813,2,91.48445553298026
5.208402207903752,5.221277633477582,50.0,47.661336233516366,2,62.999800284497525
4.874813744200956,6.512887097377039,50.0,78.3835078561266,7,64.21294192595869
3.4920708222666477,7.99172939299202,50.0,71.0920919329391,4,69.70781075983398
4.438649846266452,7.7653783336075275,75.01762983779419,71.36641014870594,8,66.5743673769296
1.614086371609229,7.393024861537714,50.0,75.04776349677554,8,37.352078110648904
4.8033207464105,8.400134431713797,52.52659254568773,64.74451233376293,1,78.02559383313371
3.022817785698165,6.457424518274103,83.24959878770147,71.05148438413596,1,90.29567275011198
2.792821365568458,7.268004662828608,80.49337354425366,73.62178637560433,4,71.86106084622388
5.359788302306957,3.0,50.0,81.19086908328293,2,78.1728049793208
7.784004572689199,6.325524709235779,57.09906691405226,47.09258449932878,3,85.03777563396625
6.836633212004626,8.145854362863467,50.0,89.36328844736656,10,81.01431086579463
1.858998792753646,6.414408299324286,50.0,52.6706448541118,2,52.52395280629079
3.020743726859325,6.300658912424332,83.37399912497787,81.42442696219581,10,71.43058982917448
6.881542375976432,5.437820572337772,50.0,71.1916764890917,9,70.95960517620415
3.035025212923381,8.505048839093718,70.57356454507328,50.78265485801954,6,61.213425546998224
4.550733700005951,7.822694910310856,53.3063073472066,77.92218204556006,7,75.547286777455
6.100104198049104,8.238121896734627,50.0,55.81890041207244,6,67.15651238901307
3.0633110902727294,4.410679057063166,50.0,86.0319333273646,1,65.2351252357435
5.21075101229192,6.759324935101549,50.792658370604556,59.33747742248134,5,60.420665895966806
2.331949010163591,6.579833488374991,50.0,47.57520853591934,3,55.68955774229606
3.7972647120975727,6.579142440102171,50.0,93.00767657554442,10,63.52936600655792
5.639563868285074,6.075958684423066,53.90961153615562,72.71985506855363,8,73.74235138031202
1.8140125329366614,6.480843592329977,50.0,83.00786688641973,7,56.489450857831024
5.880949475920798,8.274467174059978,50.0,57.22792181869949,9,58.99006454734207
4.960724402146638,4.130722969978256,82.66386740147952,41.62284194937699,1,70.73529899158815
6.104979908834295,9.66594215204568,50.0,95.12803636131665,2,100.0
5.447828268129323,7.725761687539692,50.0,69.90359781731577,2,80.34125375776462
7.728280859947688,6.936502156509681,66.29380889482522,77.3702784124532,1,100.0
5.250449005295814,8.36025121955939,50.0,79.84893670897404,8,71.64447435136623
4.141188917749494,4.822247882247348,71.5457235557786,64.96913420476466,4,73.39860022015482
5.244595006064568,6.002948642273479,50.0,73.39344321423275,7,59.673300030529006
6.086596058072776,6.818386851414169,60.66449062576666,93.90928888758167,10,78.70058495687103
5.0977201406514085,9.048340555648267,50.0,69.51338156681004,1,82.45529140793174
5.081183382407764,6.930255128310163,50.77175550640412,84.13151974629363,8,65.16121164134796
3.5960166243864893,7.6750820067777195,50.0,40.131295299540675,8,53.94236864093605
3.6741981648981037,6.115631506095808,73.31627140454754,86.85640945478822,10,64.13936945374473
2.194789456400613,7.730263103451237,64.7870156210138,47.1699355299104,3,55.0221606966496
8.499153486373878,9.515859389461685,77.51066316459807,85.14113236050251,9,100.0
2.51227352921743,8.493290037511171,50.0,75.85946830676907,5,65.6989832622957
3.6141896044081854,6.8778160183331805,62.77802591728755,68.56118985889182,5,71.98347147355746
3.5631854688616054,8.013236270898204,50.0,68.50617668188106,5,57.73134232885948
6.789848753888883,7.866275431910818,50.0,66.20903359963998,1,85.17269896686717
4.410100643415944,7.759881507545914,50.0,57.68995720834655,10,66.0781939119347
7.495484145347468,8.667930041290614,77.02771635162117,66.9103558205493,2,100.0
3.653018751512263,8.6567165557562,50.0,100.0,1,83.21185768604361
5.557988324447604,6.809262104687674,70.20604167019604,89.53460066177095,2,95.40927130085569
3.3293058934804853,7.962818592216654,50.0,56.93495232216349,9,47.367895643103836
9.290298255546777,6.42535761826031,50.0,74.01531103490932,9,92.87750820346524
2.6248031619409744,5.615391405526633,84.36226436942843,71.43968744854648,5,56.89061438389691
5.619641420454055,6.59575936644402,68.45320687673093,67.86559835485492,4,82.3484139930869
6.267553761864197,6.8855827723906255,50.0,54.958336650437815,2,79.39367637972836
5.827598194902997,4.507628516233012,53.49739700025384,76.68846977209978,6,67.31470732840427
4.629424682244584,8.29049883912508,50.0,82.69107444871955,9,68.4387915106587
4.740358600533147,3.0,58.019434787310765,57.491519723998294,8,55.981948191786124
5.087622943958219,11.072225409229482,50.0,99.33312125933811,10,73.42518587297249
4.705995996743023,9.252818700694478,50.54280112056017,92.83004873853332,4,79.93269381662898
6.927758233589819,6.60848691374153,50.0,78.22248338426849,6,81.36922393600311
9.421046003182703,7.01413954084566,50.0,51.5242044599678,9,74.57788902903201
3.885016429984333,7.454457810380925,50.0,76.02112938976843,10,57.426800206348375
2.2603940408418444,6.116259418016587,77.13423337382493,74.22967002346698,10,56.26624606931796
4.82343590329749,7.288928721380405,50.0,77.69732914327746,4,72.22167046263394
10.159418675308636,6.784000033447509,74.29747301279869,93.85696408434603,9,100.0
3.3926508640605384,6.858590924153551,62.678424846176945,67.36038918075069,8,61.918109361002095
8.278233610888135,7.272191595220958,50.0,100.0,3,100.0
8.355401628152881,5.029708302469008,50.0,76.09756518990625,9,73.04631189762578
3.892823516584011,7.059354586200472,82.06121634915618,65.64305236508103,5,71.31639325994907
6.137966158370551,7.245171619926216,50.0,100.0,1,100.0
8.256793246257075,7.1932744320338715,50.0,82.44837850030135,8,80.23941895161977
4.241744518025026,6.6762538668457685,79.08790021673491,63.178991695637905,5,74.09014725941887
4.592839279795276,8.706786663954057,50.0,71.26324883419663,5,74.0235584621703
3.8366381721027123,6.469521167677673,50.0,79.528495327818,2,61.99943885547092
2.9704865386142663,7.340988860234786,81.00795363433518,67.73708459821987,9,60.45990176106122
3.701444909867986,8.945946300888318,50.0,72.00861803567426,6,69.85647401843211
2.552119466475487,6.880935789969532,50.0,57.74194594505918,10,43.559991249830134
5.068166936518452,7.321694901201327,50.0,44.72208203788138,3,64.50164302962331
3.4600535378827164,6.855423045527655,68.64530703594475,71.59628984117067,7,67.02408699357125
5.467571823581496,8.856054690345399,50.0,72.10041733338831,2,89.83461202027013
1.8882087075927454,6.613413157620557,77.9079268549399,77.90679387336782,7,65.8909105815091
5.661760464428914,8.925031865932308,54.71277276664965,61.35715439340705,2,79.33629357057602
6.6670579232178495,6.8446181580294025,70.03864063565136,49.89168558189003,5,70.69784295408917
1.0125287148570892,5.710810414827975,50.0,55.52013295378977,10,36.2896528778344
5.748113139695144,8.019059755861182,50.0,85.83450635259737,10,68.22379515330007
7.455337984946585,6.542998249366516,83.09786671294539,60.00083031688643,9,78.65220731433826
2.580717962617589,7.930751348648744,84.28574832895329,63.36878521294357,9,62.40305548290457
8.345144773675408,3.0,63.156305913874775,65.31379654253332,6,86.53076578346095
5.838038018732091,7.007807892842419,74.25376642895759,60.71085746069814,3,90.19534671268039
3.5899762884831823,6.31059205186378,50.0,59.6018375870075,4,61.715228109341766
4.8884618446845876,5.405111970203083,50.0,56.93314653049284,4,62.47833271215822
6.116653825043445,6.170138497240301,50.0,91.009848618523,9,70.32427711386218
5.152010782824823,6.139445283561023,50.0,80.20151025014394,4,86.91269917950895
6.077511984892738,6.928021307724128,50.0,88.71731159725357,4,85.28109764393975
3.1586528138412673,4.949010308072566,84.57436653604685,91.74009634691257,5,81.14877646116115
5.3387216480721555,7.47441067038957,58.07515625727893,34.75180303850529,6,61.94959859095003
2.1725710061900396,9.049322177808682,50.0,75.15181963042114,8,55.54421632682481
4.7775478773026,7.421392745421739,50.0,61.207320491525216,1,73.52367299667948
3.1921847170704205,8.213482913843514,50.0,86.75214466530022,5,65.17312229059328
3.528940114820467,8.641843681920694,50.0,58.877931951361575,9,61.091687285616686
7.472186350420875,8.854734268276266,50.0,54.18775365454435,10,71.14284852895295
7.182620241188538,9.805208039231958,76.83189749121338,48.48931209020347,4,97.1166781747287
6.218276241814354,6.251197002586105,65.0514706454955,65.45987633531797,8,71.04932944189827
2.815374470654842,5.922274022258325,50.0,83.72417893792466,9,54.92098945466321
4.367183100610396,8.175198472487102,50.0,73.84250825291967,1,75.05699560401563
7.426195399958367,8.0623993294861,64.34719569087468,51.96027602295784,8,75.78684202852716
5.28343382727981,8.163512949423534,50.0,100.0,8,75.54359994824785
9.63865907996339,9.833923681375378,50.0,79.74307959237352,5,100.0
5.786635678788744,7.017054863197742,50.0,81.6611517363653,10,71.17079487384149
5.3840982329800635,7.639234839469277,69.8908785490728,89.27543241021488,2,100.0
4.3817670715949975,5.529417622774788,50.0,45.396766170613304,7,44.83759799636365
5.267081809564565,10.202981685963938,50.0,56.32848792118176,5,80.35277707185828
4.695060327238912,6.495182618186334,72.3255306341219,82.34517035386409,5,76.20917493855528
6.416217353377181,6.537676107758755,50.0,57.83892507967785,6,73.01316703796105
6.913404633589169,6.479875163487636,50.0,65.87479791617427,10,63.14949992524182
3.4280210789841012,6.032656212033493,50.0,68.8338902075305,8,56.752842136771534
2.337534092884444,5.905844426728526,68.28705585685488,50.838919170551236,1,49.76806246766131
1.3275892537934069,6.214443575665712,50.0,64.5877422679954,3,50.54902258419329
6.015982653825088,4.951306107923584,73.49549331048091,83.71754826027748,7,82.04868822451691
2.793266787652253,5.822023119605142,50.0,80.94180834726762,9,63.7643366086877
0.6942188140950343,9.92344466717143,50.0,86.69521992951202,10,42.355997811978575
5.7771572090619285,8.103482715462054,53.57853285506046,85.14813810686195,2,91.21417737115284
9.985999034865582,8.388856265091578,50.0,76.08810888553876,4,100.0
4.987858176920214,8.765813181125372,50.0,74.90017747464549,4,69.85072503602885
6.676981548903283,9.751201846543587,50.0,73.79996140159926,7,77.78315404336422
5.16365871709513,4.342866172834234,50.0,60.594292491190586,5,61.38618979660104
4.8022206936177145,5.155175327070189,75.37378281748565,54.5508291441908,5,71.08930455986734
6.838152965975537,5.794414508657972,84.4496781082649,59.6560398082015,7,81.41640501140807
4.419450911622698,6.295405305265604,75.62735363861249,65.10956025163797,2,72.85767562521924
5.534784628143806,6.549145914122127,50.0,60.162610828858355,8,54.66708357362511
5.643395612392027,6.329533670790939,50.0,76.20747607725873,6,76.44727990561141
3.6638190927139025,7.328963369698081,50.0,73.02842824096376,5,66.21205674779243
6.984084699073046,7.052943086117824,82.32184677188711,74.63985248080327,1,100.0
4.650080486609182,5.915747807232625,50.0,75.2711209887367,2,74.42756631220435
3.4885096810143104,3.7366768345186454,81.67798551974366,87.93495906676799,6,78.30943584022067
6.073019687140807,5.510696941931952,50.0,69.87140661419349,6,75.05424539985391
3.2030640364179255,6.176142020031137,56.428737044860426,85.12554150751917,9,65.45447736626063
5.056362314738257,6.629380844788421,77.81759799201289,77.74878036968751,6,83.14742718477834
4.981762006711593,5.3054988110341945,50.0,86.94450304952628,1,85.56926847905882
7.171791131663156,6.26379030025537,63.99098525489589,94.21944751579858,7,79.81232411549358
5.949396465759905,5.303518917271621,50.0,78.64974369968606,3,79.62935463599676
4.949946082509713,6.811270972677501,50.0,71.55652374507999,8,62.676790458785675
6.635532598400574,5.390363007456077,50.0,71.45961726164963,6,81.89550509428928
7.780415098034627,5.726643015444303,50.0,62.94750880657242,3,79.52599193279737
6.115620612703724,5.036973803516291,55.9976717539446,62.44341780135916,3,75.02731724089308
5.0207052396867615,6.769748956645325,50.10133941361743,83.53175744967302,8,75.09045752886261
2.376327535299681,5.700328345071402,50.0,55.544945613286664,6,50.00509957349269
2.869772673849255,8.360176400013144,50.0,94.22158953343339,2,80.59438942892896
4.389550591290664,7.608775400039349,82.20570919841502,67.7241512064397,3,88.46266060449533
3.7809755956814337,6.895222197724536,50.0,100.0,6,76.99573810872859
4.626057394029108,5.803771753984317,81.13759885464692,59.60326859755574,7,66.19574613901017
5.113299849794214,7.570780457974454,72.18848976311618,73.75283379970502,4,77.38439383214921
6.059385508713461,8.036051334022956,77.34400247693596,64.7222609462737,8,81.8946440559184
4.859002443881818,7.214032618302445,79.15546503391599,58.10373862685093,3,75.86069110814107
5.9730032876524035,9.405552783200395,83.07363435214674,85.95700526318078,6,94.77532084522655
5.12894882962024,7.689455977112224,80.87292145207245,53.41668708403291,7,78.04399333130998
1.0490668672922574,8.370410826352051,51.81706081158925,59.85888239538648,8,44.36845899172036
3.1213292123624914,7.200348123303967,66.03607975130396,78.79479563372367,4,71.11491467947693
4.7118248885567695,8.013496679885465,75.5097337435886,81.17441216424108,5,83.31072887428884
2.580610514317785,5.8048281509962365,50.0,49.12171868158718,6,45.89826899999728
6.199857459992409,6.312402455180809,68.04160670243061,78.72515327823061,1,88.57064230975797
8.061501664687395,7.5240453302235695,83.5788133491393,71.93349870124509,9,99.58943312834066
7.437523703394634,7.5131492223360725,53.61851621745042,56.23414963207705,3,82.04653681905673
4.573114258139584,7.761417734414871,61.717525601627116,58.16677696996669,2,80.0923125248886
7.9814522736999045,8.650589338418094,61.104667649013045,39.49822858077398,7,72.24683600120092
5.297334914404223,4.862543242276882,51.60474788638289,95.76166641696366,4,84.74548443267786
4.325828057763921,5.538321178584556,50.0,85.2313062246551,4,74.64508365681208
3.7731946729181205,7.34435896161138,50.0,50.66282484732672,10,48.94498158978583
4.395060627023743,5.913454552294809,50.0,81.98361509187694,9,64.47034162083278
4.223646362917543,12.066652361934043,50.0,61.389664840755,7,72.88719935207969
5.340832444750975,7.773579428755204,50.0,83.7221580452455,9,71.60567261306164
5.3211479620997295,6.882503726604764,68.99391735873273,62.55889646261377,1,83.20735244420385
5.006092040306829,6.2267960903742114,50.0,64.54968857338062,3,75.19111023169886
5.8738763394927,6.279756575210433,74.44181678392864,65.67479098363503,10,64.82158451118772
7.381292549572683,7.045210991972766,50.0,60.1396698750803,10,63.57125783215786
6.899108270882648,7.167972898931887,53.400835120941665,90.98907062849956,6,90.14209621174179
2.030204063100193,6.314951282959731,50.0,83.47790489622219,1,59.12320758093415
0.0,6.590271630220148,50.0,71.64922807499919,5,38.4260364672023
6.868639822478547,9.016426862851894,50.0,85.36852245978716,4,100.0
2.266242603169158,9.07675744397655,72.41505496276312,45.593924271318116,4,69.19379359158246
4.550469196214633,7.378050969902316,65.36370862996164,51.57311832173451,7,60.89299554050917
2.659773947881281,4.988110409144893,50.0,77.11832143536944,5,64.11831497091266
1.3960391248399606,7.807754734958565,50.0,81.03304833711833,7,61.17792389917301
6.082925456409576,9.331423662416539,51.022407373320114,74.19111319383627,1,94.41609797438458
6.518310320605294,9.054671652943568,50.0,41.75957987382522,9,64.01010030564703
3.846979198546561,8.1016387792145,50.0,54.064982134933786,8,59.19640726064807
0.0,9.133634432928734,50.0,76.24887799756253,7,53.756761905384295
3.9075111034950343,7.080076408718533,50.0,100.0,10,71.90825437125076
5.783608010805093,7.942154454750558,50.051963023956006,88.26868997587641,2,83.37874190956724
2.0421768624517425,5.97883665051223,50.0,93.6595644770616,6,72.797721658412
5.3667198395583116,7.438398184233568,50.0,75.09588133285449,4,90.765386444292
4.969380301654009,8.994301365955787,50.0,74.98736471184066,3,72.28447703342769
6.158582999202177,6.115864882769664,50.0,54.49771799115886,8,66.37856584111415
5.239160736828307,5.70783485580357,50.0,84.27733079577426,4,88.55101706048832
3.0538621182368892,7.1462334085355455,50.0,68.90227446188496,3,71.13409620462241
7.393143003328983,6.660006694414001,56.47860637490952,80.39098563195579,5,94.45036854141973
4.68294085394606,7.973721581605631,50.0,70.46029529321402,9,57.353674787503714
4.945390920980136,6.320110711079437,50.0,74.18677637126109,10,65.99736033540246
3.133464081853608,9.577659423404072,83.96142733702136,68.68407825552067,3,82.68068224939063
4.11343549761698,5.065485853058417,50.0,73.3693704673434,9,60.94515610637041
3.2303945719461984,8.880602179329601,50.0,85.00114836317846,4,69.7360028073838
4.654107880153154,5.8527261575378455,50.0,51.006557063961644,10,45.02116054921162
8.423416960284687,4.3060258981239645,50.0,47.60616360527335,4,76.05880860259334
2.2561977141372873,7.356812734523301,51.18372276792892,76.38796866458348,2,66.00898531126319
1.7728772042465177,6.618088020979175,50.0,91.60861446861425,8,56.956821805886
7.942340654987217,5.335585948145454,63.03313080970835,95.39116925201623,4,97.05162513474819
4.581352645696268,4.477934662427104,78.09080438904448,51.63384673434892,3,68.93832761373271
3.6618545226801666,6.987458819092815,52.7491149134427,63.9568924689644,3,64.36119214337268
7.079809374792153,8.463755337435726,50.0,47.81177118332636,1,84.2098869650221
3.788768920526272,7.877430239629667,58.817970123815385,61.7408256041932,8,53.92261005553144
8.652019427093872,7.085059973258899,66.82891299115308,86.84272142574042,5,100.0
6.355851742678539,7.718271359826603,50.0,69.806623246624,5,81.44116856398492
4.024177183708595,6.9591788014332145,56.715617510781094,64.39188880564318,4,62.501542268185865
9.314616426531007,4.855413635454443,50.0,78.17628634616815,5,99.18621758744709
3.788570153993323,4.868659022164835,50.0,58.07421865285794,5,52.77560762123886
6.484190744018614,6.695247206522982,50.0,93.89467547322786,9,86.31407419785327
5.598585160812984,6.759020070450888,56.85180170232316,70.1092745836221,6,76.25733825829249
7.603482578797596,8.276474017760147,50.0,63.97308635560151,9,82.16240986336494
8.123022393453706,8.13595633566212,51.27563316679432,78.80273852193417,8,88.67175659061577
5.064008298131533,7.907699523638424,50.0,84.0892924031657,3,86.60534664313926
3.4931642593076333,6.5795759303842285,50.0,93.93962860223888,2,84.14884453566951
5.919944285878233,4.929021744834791,59.21938128339724,66.85046640612754,6,81.4997146741092
3.6445692604957878,7.618106705599036,78.1196914090952,86.29084784040576,2,92.78443298097713
9.026774495053246,7.787753969893252,72.43131375069854,71.51817417849996,3,100.0
5.273070662165475,3.417202806283471,57.474869340183716,60.829299685394574,3,62.03137575088943
4.269356897375783,5.748492720126006,50.0,58.34782706493648,1,57.10372922463657
5.3693606117298165,5.9634184339091565,50.0,53.54524834550494,5,64.53968635264272
2.305747420940607,7.177525301685154,60.14717152854998,58.87459001666329,8,47.90536764859019
3.056771922978697,5.794959350851459,50.0,86.73559932640126,9,55.17939868009758
7.400827815888851,6.94279814676304,50.0,80.60064402679056,7,83.71783350302364
3.6862114420572087,6.684197589470512,50.0,51.381825160870754,5,60.66615201527699
2.906178034636121,6.761275792693408,73.10760779167366,43.80413619677597,8,48.402899591278064
